title,section,image_url,article_url,content_time,author_name,description
Gobierno y sector farmacéutico acuerdan mesas técnicas y gestiones con la banca para el acceso a dólares,Economía,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/20/famra_2.jpg?itok=rPbM8_WX,https://www.lostiempos.com/actualidad/economia/20240520/gobierno-sector-farmaceutico-acuerdan-mesas-tecnicas-gestiones-banca,Publicado el 20/05/2024 a las 14h15,AGENCIAS,"
Autoridades del Gobierno y representantes del sector farmacéutico acordaron este lunes trabajar en mesas técnicas para mejorar el abastecimiento de medicamentos en el país.
""Vamos a seguir trabajando en mesas técnicas de tal manera que estos procesos de compra de medicamentos se garanticen y se vaya mejorando el abastecimiento de estos productos a la sociedad boliviana"", informó el ministro de Desarrollo Productivo, Néstor Huanca, según la agencia ABI.
La autoridad explicó que, en la reunión, ambas partes acordaron que el sector farmaceútico hará los máximos esfuerzos para seguir abasteciendo de medicamentos a la sociedad boliviana y a las instancias que dependen del Ministerio de Salud.
Asimismo, en el encuentro el sector expresó su preocupación respecto a la provisión de dólar para importar insumos y al respecto el ministro recordó que la banca privada cuenta con más de $us 443 millones, ""que pueden ser bien provistos a los industriales que necesitan para seguir continuando con la importación"".
El Banco Central de Bolivia (BCB) también captó más de $us 59 millones a través de la emisión de bonos.
""Estamos trabajando con los sectores que abastecen a la sociedad boliviana para seguir trabajando sin parar, viendo las mejores condiciones para que este abastecimiento siga (...). Transmitir tranquilidad a las familias bolivianas con el abastecimiento de medicamentos"", afirmó.
Además de Huanca, de la reunión participaron la ministra de Salud, María Rene Castro, y los viceministros de Políticas de Industrialización, Luis Siles, y de Presupuesto y Contabilidad Fiscal, Zenón Mamani.
También estuvieron presentes las comisiones de la Asociación de Representantes de Importadores y Distribuidores de Fármacos (Asofar) y de la Cámara de Industria Farmacéutica Boliviana (Cifabol)."
ASFI multa con Bs 20 millones a entidades financieras por incumplir el cambio de dólares,Economía,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2023/9/13/asfi.jpg?itok=hy1B8agB,https://www.lostiempos.com/actualidad/economia/20240520/asfi-multa-bs-20-millones-entidades-financieras-incumplir-cambio,Publicado el 20/05/2024 a las 13h43,ERBOL,"
La Autoridad del Sistema Financiero (ASFI) anunció multas por 20 millones de bolivianos a entidades de intermediación financiera, incluyendo bancos, que han incumplido con la banda de tarifas, particularmente en transacciones con dólares.
Asimismo, la ASFI anunció que los infractores deben restituir un monto de 7,9 millones de bolivianos a los consumidores financieros quienes pagaron en demasía por esas transacciones observadas.
En total son más de 9.200 clientes que han sido afectados y que deben recibir los montos que pagaron en exceso.
Entre las irregularidades detectadas están la venta de dólares con el tipo de cambio superior al establecido por el BCB, incumplimiento del reglamento de tarifas y operaciones en dólares del extranjero a cuentas locales con tipo de cambio mayor al establecido, entre otras.
La ASFI empezó 22 procesos sancionatorios, de los cuales ocho son contra bancos múltiples, un banco pyme, cuatro casas de cambio, una empresa administradora de tarjetas de crédito, tres sociedades administradoras de fondos de inversión y una sociedad controladora.
El director de Normas de la ASFI, Amílcar Gonzales, indicó que las entidades sancionadas tienen un tiempo perentorio para hacer el pago, además de que deben realizar de manera inmediata la restitución del dinero a los clientes afectados."
"Ministro Montaño culpa a Evo por movilizaciones y habla de intento de ""golpe de Estado""",País,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/1/23/montano.jpg?itok=GQwR45dV,https://www.lostiempos.com/actualidad/pais/20240520/ministro-montano-culpa-evo-movilizaciones-habla-intento-golpe-estado,Publicado el 20/05/2024 a las 13h33,Los Tiempos Digital,
"Apoyo a marchas, denuncia a Mamani y amenaza con movilizaciones, evistas atacan por tres flancos",País,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/20/foto_evo_luis.jpg?itok=Sy9rfCNv,https://www.lostiempos.com/actualidad/pais/20240520/apoyo-marchas-denuncia-mamani-amenaza-movilizaciones-evistas-atacan-tres,Publicado el 20/05/2024 a las 12h46,Los Tiempos,"
Evo Morales y el Pacto de Unidad evista atacan al Gobierno por tres frentes. Primero, se suman a las protestas que llevan adelante sectores como los gremiales y el transporte pesado; segundo, con amenazas de movilizaciones en las calles si inhabilitan su candidatura; tercero, con acusaciones a funcionarios de tener vínculos con el narcotráfico.
Apoyo
Morales dio su respaldo hoy a las movilizaciones contra el Decreto Supremo (DS) 4732 y advirtió que debe ser abrogado “a las buenas”, porque las bases podrían rebasar a los dirigentes en el trópico.
El Pacto de Unidad ""evista"" dio plazo de 72 horas para abrogar el DS 4732, porque considera que afecta la propiedad privada, al exigir una certificación del Ministerio de Justicia para hacer contratos de compraventa de bienes inmuebles.
""Ojalá de buenas abroguen y no sea de a malas. Ahí si no se abroga, nuestros compañeros pueden rebasarnos"", dijo Morales en conferencia de prensa.
Denuncias
El domingo, Morales acusó al viceministro de Defensa Social y Sustancias Controladas, Jaime Mamani, de estar implicado en el narcotráfico.
""¿Qué moral tiene para hablar? Sus mismos compañeros (de Mamani) de Entre Ríos dicen cómo está implicado en el narcotráfico. ¿Sabe qué dicen nuestros compañeros de base? 'Este Jaime Mamani, qué estará haciendo cuando no sea viceministro, los narcos van a matarlo'”, dijo el expresidente en una entrevista, en radio Kausachun.
Morales denunció abiertamente a Mamani de extorsionar a los comunarios del trópico de Cochabamba.
Movilizaciones
En su principal resolución del ampliado del pasado sábado, el sector evista del Movimiento al Socialismo (MAS) ratificó que saldrán a las calles con marchas y otras formas de protesta en caso de que inhabiliten la candidatura de Evo Morales o proscriban la sigla de ese partido.
Durante esta jornada, en varios departamentos de Bolivia los gremiales, transporte pesado internacional y otros realizan protestas callejeras en demanda, entre otras, de la abrogación del DS 4732 y en protesta por la falta de dólares en el país."
Gobierno y sector farmacéutico se reúnen para dialogar sobre la falta de dólares,Economía,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/20/farmace_0.jpg?itok=mJRYv0VM,https://www.lostiempos.com/actualidad/economia/20240520/gobierno-sector-farmaceutico-se-reunen-dialogar-falta-dolares,Publicado el 20/05/2024 a las 11h55,Los Tiempos Digital,"
Autoridades de los ministerios de Desarrollo Productivo, Economía y de Salud e importadores y distribuidores de fármacos instalaron una reunión este lunes en la ciudad de La Paz para conversar sobre la falta de dólares y la importación de medicinas.
La cita es para ""encontrar una solución definitiva, estamos en eso y seguramente transmitirán otras preocupaciones este sector en ese sentido (...), es la reunión que formalmente hemos invitado para que sostengamos y escuchemos sus preocupaciones"", dijo en la previa el ministro de Desarrollo Productivo, Néstor Huanca.
La reunión fue convocada por el Gobierno nacional, debido a que el sector farmacéutico manifestó que no se subió al sistema, para el sector público, los catálogos de los productos que oferta.
En febrero de este año, la Cámara de Industria Farmacéutica Boliviana (Cifabol) y el Gobierno nacional acordaron que este sector de la industria boliviana obtendrá dólares mediante el Banco Unión para importar insumos y continuar con la producción de medicamentos para el país.
La Asociación de Representantes de Importadores y Distribuidores de Fármacos (Asofar) también participa de la reunión.
Asimismo, a inicios de este mes, las autoridades del Ministerio de Economía también se reunieron con este rubro para tratar alternativas de acceso al dólar.
En la cita participan los ministros de Desarrollo Productivo, Néstor Huanca, y de Salud, María Renée Castro, y el viceministro de Presupuesto, Zenón Mamani."
ANH llama al diálogo a choferes y dice que hay normal distribución de combustibles,Economía,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/20/combustibles.jpg?itok=9Jjvq91y,https://www.lostiempos.com/actualidad/economia/20240520/anh-llama-al-dialogo-choferes-dice-que-hay-normal-distribucion,Publicado el 20/05/2024 a las 11h50,Redacción Central,
Fiscal de CPI pide arresto de Netanyahu y líderes de Hamás por crímenes en Gaza e Israel,Mundo,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/20/san_pedro_de_tiquina_tito_yupanqui_achocalla_el_alto_achacachi_10.jpg?itok=hje2Gx4l,https://www.lostiempos.com/actualidad/mundo/20240520/fiscal-cpi-pide-arresto-netanyahu-lideres-hamas-crimenes-gaza-e-israel-0,Publicado el 20/05/2024 a las 11h49,EFE,"
El fiscal de la Corte Penal Internacional (CPI), Karim Khan, solicitó este lunes órdenes de arresto contra el primer ministro israelí Benjamín Netanyahu, y su ministro de Defensa Yoav Gallant, así como el líder de Hamas Yahya Sinwar, y de su buró político, Ismail Haniyeh, por crímenes de guerra y lesa humanidad en Israel y Palestina.
""Aquellos que no cumplen con la ley no deben quejarse luego, cuando mi oficina tome medidas. Ese día ha llegado"", señaló hoy Khan. La investigación abierta desde 2021 incluye los crímenes cometidos desde 2014 y hasta la actualidad en el territorio palestino ocupado, lo que afecta al Gobierno israelí y sus Fuerzas Armadas, y a todas las milicias palestinas.
Hoy presentó a la Sala de Cuestiones Preliminares de la CPI pruebas que justifican cinco órdenes de arresto contra altos cargos israelíes y palestinos. ""Si no demostramos nuestra voluntad de aplicar la ley de manera equitativa, si se percibe como aplicada selectivamente, estaremos creando las condiciones para su colapso total"", advirtió.
En el caso del Movimiento de Resistencia Islámica (Hamas), busca el arresto de Sinwar, Mohammed Diab Ibrahim al Masri (Deif), jefe del ala militar de Hamas (Brigadas Al Qassam); y Haniya. En Israel pretende la detención de Netanyahu y Gallant.
Khan espera ahora la autorización de los jueces a su solicitud.
La CPI tiene 124 Estados miembros, entre los que no está Israel, pero si Palestina, lo que da a la CPI jurisdicción sobre los crímenes cometidos en territorio palestino o por nacionales palestinos en otro Estado, aunque este no sea miembro.
Los crímenes de guerra alegados se cometieron en el contexto del conflicto armado entre Israel y Palestina, e Israel y Hamas, mientras que los de lesa humanidad fueron parte de ""un ataque generalizado y sistemático"" contra la población civil conforme a políticas de la organización (en el caso de Hamas) y a una ""política de Estado"" (desde Israel).
Karim Khan responsabiliza a la cúpula de Hamas de crímenes cometidos en Israel y el Estado de Palestina desde al menos el 7 de octubre.
Estos son seis crímenes de guerra (asesinato, toma de rehenes, y otros crímenes cometidos en el contexto de cautiverio: violación y actos de violencia sexual, tortura, trato cruel, ultrajes a la dignidad personal) y cinco crímenes de lesa humanidad (exterminio, asesinato, violación y otros actos de violencia sexual, tortura y otros actos inhumanos).
El fiscal ve ""motivos razonables"" para creer que Sinwar, Deif y Haniyeh son ""responsables a nivel penal de la muerte de cientos de civiles israelíes en ataques perpetrados por Hamas"" y la ""toma de al menos 245 rehenes"".
La fiscalía habló con víctimas y supervivientes, incluidos antiguos rehenes, y ha analizado material audiovisual, declaraciones de miembros de Hamas y pruebas de expertos.
""Los rehenes capturados de Israel han sido mantenidos en condiciones inhumanas, y algunos han sido objeto de violencia sexual, incluida la violación, mientras estaban en cautiverio"", señaló el fiscal, en base a registros médicos, pruebas de video, y entrevistas con víctimas y supervivientes.
Khan busca ""imputar a dos de los más responsables"" como ""coautores y superiores"" detrás de numerosos crímenes contra los palestinos.
Considera a Netanyahu y Gallant ""responsables a nivel penal"" de cuatro crímenes de guerra (uso del hambre como método de guerra; trato cruel y gran sufrimiento intencionado o daños graves a la integridad física y la salud; asesinato intencionado; ataques intencionadamente dirigidos contra la población civil) y tres crímenes de lesa humanidad (exterminio y asesinato, incluido en el contexto de muertes causadas por hambre; persecución; y otros actos inhumanos).
Las pruebas, incluidas entrevistas, material audiovisual, y declaraciones de presuntos perpetradores, ""muestran que Israel ha privado intencional y sistemáticamente a la población civil en todas las partes de Gaza de objetos indispensables para la supervivencia humana"".
""Esto ocurrió mediante la imposición de un asedio total sobre Gaza que implicó el cierre completo de los tres puntos de cruce fronterizos"", explicó.
Esto incluye el corte de tuberías de agua transfronterizas desde Israel a Gaza, la principal fuente de agua limpia para habitantes de Gaza, y el corte y obstaculización del suministro de electricidad.
""Esto tuvo lugar junto con otros ataques a civiles, incluidos aquellos que hacían fila para obtener alimentos; la obstrucción de la entrega de ayuda por parte de agencias humanitarias; y ataques a trabajadores humanitarios y su asesinato, lo que obligó a muchas agencias a cesar o limitar sus operaciones en Gaza"", lamentó Khan.
El fiscal subraya que Israel tiene ""derecho a tomar medidas para defender"" a su población, pero los medios que eligió para lograr sus ""objetivos militares"" son ""criminales"", determinó."
Gobernador y Alcalde inspeccionan el centro Mosoj Punchay para niños quemados,Cochabamba,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/20/alcalde_gobernador_mosoj_punchay_jr_ed_listo.jpg?itok=sUp_t5xn,https://www.lostiempos.com/actualidad/cochabamba/20240520/gobernador-alcalde-inspeccionan-centro-mosoj-punchay-ninos-quemados,Publicado el 20/05/2024 a las 11h41,Redacción Central,"
El gobernador Humberto Sánchez y el alcalde Manfred Reyes Villa inspeccionaron este lunes el centro Mosoj Punchay para realizar el traslado de los pacientes quemados del hospital del niño para que reciban una terapia integral.
El responsable del Monsoj Punchay, Oscar Romero, explicó que el centro se hizo con los aportes para la Telemaratón y otros apoyos para que los niños que sufren quemaduras agudas reciban una atención completa, que incluya las operaciones en quirófano y terapias.
El centro, ubicado en la zona de Pacata, tiene la capacidad para recibir a unos 20 pacientes. Además, hará campañas para reducir los accidentes por quemaduras, debido a que muchos casos se dan porque los padres piden a sus hijos pequeños que enciendan la cocina o los dejan con velas o mecheros.
Una de las propuestas es transferir el centro a la Gobernación para que realice el equipamiento, que requiere de un presupuesto importante."
"Montenegro asegura que hay dólares en los bancos y anuncia ""drásticas"" sanciones",Economía,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/4/28/9_pais_2_el_deber.jpg?itok=YhPF4flt,https://www.lostiempos.com/actualidad/economia/20240520/montenegro-asegura-que-hay-dolares-bancos-anuncia-drasticas-sanciones,Publicado el 20/05/2024 a las 11h39,Los Tiempos Digital,
Padres de la unidad educativa Taquiña protestan por agua y baños en la Alcaldía,Cochabamba,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/20/padres_protestan_ha_ed_listo_0.jpg?itok=0bBmj5WW,https://www.lostiempos.com/actualidad/cochabamba/20240520/padres-unidad-educativa-taquina-protestan-agua-banos-alcaldia,Publicado el 20/05/2024 a las 11h34,Redacción Central,"
Los padres de familia de la unidad educativa Taquiña A, B, C y Norte, con más de 2 mil estudiantes, protestaron en la Alcaldía de Cochabamba para exigir la dotación de agua, “baños dignos”, alumbrado público y señalización vial.
“Nos encontramos molestos porque nuestras autoridades nos demuestran un abandono total durante muchos años. Desde hace más de 20 años, carecemos de agua y tomamos dos veces por semana de la quebrada Taquiña para la unidad educativa y no hay con qué mantener limpio los baños”, reclamó uno de los padres de familia.
El secretario de Gobernabilidad de la Alcaldía, Aldo García, informó que se han resuelto el 85 por de sus demandas, como la señalización y el alumbrado público, que se comenzaron a resolver de manera inmediata.
“Su pedido más importante es la dotación de agua. Sin embargo, les hemos explicado que en este sector viene trabajando una cooperativa y esta tarde nos vamos a reunir y si Semapa puede dotar con mucho gusto lo vamos hacer”, declaró."
"España pide al embajador argentino una ""rectificación pública"" por las palabras de Milei",Mundo,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/20/b8ed80ab973c150293f16f236cdd7a694bdf766d-me.jpg?itok=mLdCPix2,https://www.lostiempos.com/actualidad/mundo/20240520/espana-pide-al-embajador-argentino-rectificacion-publica-palabras-milei,Publicado el 20/05/2024 a las 11h01,EFE,"
El ministro español de Asuntos Exteriores, José Manuel Albares, transmitió hoy personalmente al embajador de Argentina en Madrid, Roberto Bosch, la ""exigencia"" de una ""rectificación pública"" por las palabras del presidente argentino, Javier Milei, que ayer domingo calificó de ""corrupta"" a la mujer del presidente Pedro Sánchez.
Albares convocó este lunes al embajador argentino en la sede ministerial y en su conversación, según fuentes diplomáticas españolas, reiteró la petición de esa rectificación pública que lleva reclamando el Gobierno desde que se desencadenó la crisis a cuenta de los términos en que Milei se dirigió a Begoña Gómez en un acto político de Vox, celebrado este domingo en Madrid.
Según las fuentes, el encuentro con el embajador se ha celebrado dentro de los ""cauces del respeto y la cortesía diplomática que tanto el Gobierno español como el ministro Albares mantienen en todo momento"", sin aportar más detalles sobre la duración o el contenido de la entrevista.
La cita de Exteriores al diplomático argentino se ha producido después de que España haya llamado a consultas a la embajadora de España en Argentina como una primera reacción al discurso de Milei, que según ha declarado esta misma mañana el presidente del Gobierno, Pedro Sánchez, no estuvo a la altura.
""En consonancia -ha añadido Sánchez- la respuesta del Gobierno de España será acorde a la dignidad que representa la democracia española y a los lazos de hermandad que unen a España y Argentina""."
Transporte bloquea carretera La Paz-Oruro por dólares y combustible,Economía,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/20/442398616_450634681057153_7380074389785336413_n.jpg?itok=7IArU64q,https://www.lostiempos.com/actualidad/economia/20240520/transporte-bloquea-carretera-paz-oruro-dolares-combustible,Publicado el 20/05/2024 a las 10h48,Los Tiempos Digital,"
El transporte pesado internacional instaló este lunes un punto de bloqueo en la comunidad de Pasto Grande, en la carretera entre La Paz y Oruro, lo que obligó a cancelar los viajes por esta vía.
El director de Tránsito de La Paz, Jesús Bejarano, indicó que ""es evidente, hay un bloqueo de aproximadamente unas 100 personas que estarían bloqueando con escombros en lo que es ya la jurisdicción de llegada a la ciudad de Oruro, más propiamente Pasto Grande a la altura de Aduanas"".
En ese marco, también se suspendieron los viajes a Potosí, Santa Cruz, Tarija y Sucre, puesto que Oruro es el punto de conexión con esas regiones.
La mañana de este lunes transportistas de carga internacional instalaron un bloqueo en la comunidad Pasto Grande, en la ruta que une a La Paz con Oruro, para reclamar por la falta de dólares, los problemas en el suministro de combustible y el trabajo de la Aduana, según Unitel.
La Terminal La Paz informó que ""las salidas a Oruro y Cochabamba quedan suspendidas a razón de los bloqueos"".
La Agencia Nacional de Hidrocarburos (ANH) convocó al diálogo y garantizó el suministro de combustible."
Seis heridos por una bomba y ataques de guerrilleros a la Policía en el suroeste de Colombia,Mundo,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/20/7ae32d1ed48a21004f0eae62ac7643875e477666-me.jpg?itok=pwsFARVN,https://www.lostiempos.com/actualidad/mundo/20240520/seis-heridos-bomba-ataques-guerrilleros-policia-suroeste-colombia,Publicado el 20/05/2024 a las 10h42,EFE,"
Al menos seis personas resultaron heridas este lunes en un atentado perpetrado en Jamundí, en el departamento colombiano del Valle del Cauca (suroeste), mientras que los habitantes de la localidad de Morales, en el vecino departamento del Cauca, denunciaron un hostigamiento de presuntos disidentes de las FARC.
""Hay dos policías afectados con heridas leves, por esquirlas, y tres menores de edad que también tienen heridas leves que están siendo atendidos"", afirmó la periodista la alcaldesa de Jamundí, Paola Castillo, sobre el ataque en el que además resultó herido un adulto que no estaba en el saldo inicial.
Entre tanto en Morales, guerrilleros que al parecer son del Estado Mayor Central (EMC), la principal disidencia de las FARC, están hostigando desde esta mañana con disparos de fusil el puesto policial del municipio, según han relatado habitantes a emisoras de radio.

Hipótesis del ataque en Jamundí
El coronel Carlos Oviedo, comandante de la Policía de Cali, de cuya área metropolitana hace parte Jamundí, detalló que fue detonada una motocicleta-bomba a las 6.15 hora local (11.15 GMT) en cercanías de un hotel donde se hospedan uniformados que están ""fortaleciendo la seguridad del municipio"".
Las autoridades ya tienen imágenes de la persona que abandonó la motocicleta-bomba.
Oviedo también relató que hubo un hostigamiento a una subestación de la Policía en el pueblo de Robles, que hace parte de Jamundí, que fue controlada sin mayores problemas por las autoridades.
La hipótesis del oficial es que estos ataques fueron perpetrados por el frente Jaime Martínez del EMC, que ha estado muy activo en la zona en los últimos meses cometiendo ataques como el de esta mañana.
""La Jaime Martínez es la que tiene injerencia en el sector rural de Jamundí, ya nos encontramos con la seccional de investigación criminal e inteligencia realizando todas las actividades de verificación del artefacto explosivo"", añadió Oviedo.
La gobernadora del Valle del Cauca, Dilian Francisca Toro, rechazó el atentado perpetrado ""en el centro de Jamundí cerca a un hotel donde se hospedan policías que protegen este municipio"".
""Reitero el llamado al Gobierno Nacional sobre la necesidad de trabajar articuladamente, en conjunto, por la seguridad del suroccidente colombiano y arreciar la lucha contra los criminales"", añadió Toro en la red social X.

Población en riesgo
Desde esta mañana, la población del municipio de Morales, en el convulso departamento del Cauca, está en riesgo por un hostigamiento contra la estación policial de esta localidad.
""En relación a los ataques de las disidencias de las FARC en Cauca, nuestro comandante general de las Fuerzas Militares, general Hélder Giraldo, ordenó el despliegue y movimiento inmediato de las tropas de Fuerzas Especiales del Ejército en apoyo a la Policía"", señalaron las Fuerzas Militares en un comunicado.
En videos publicados por medios locales se ve a los presuntos disidentes disparando contra la estación ubicada en el centro del municipio.
""A esta hora hay hostigamientos en los municipios de Morales y Suárez, afectando a la población civil y Fuerza Pública. Apoyamos de forma irrestricta a las Fuerzas Militares, pero necesitamos con urgencia intervención internacional y buscar el diálogo con un cese bilateral"", expresó el gobernador del Cauca, Octavio Guzmán, en X.
El Ejército ha intensificado sus operaciones ofensivas en los últimos meses en el departamento del Cauca, que se ha convertido en uno de los escollos de las negociaciones de paz entre el Gobierno y la EMC.
El diálogo está empantanado desde que el EMC se dividió en dos y el Gobierno dejó fuera de la mesa de negociación a los disidentes del suroeste del país, que son los grupos más violentos y los que más ataques cometen."
Gremiales marchan en Cochabamba y piden la abrogación de leyes que “van en contra del sector”,Cochabamba,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/20/marcha_17.jpg?itok=eozM16bx,https://www.lostiempos.com/actualidad/cochabamba/20240520/gremiales-marchan-cochabamba-piden-abrogacion-leyes-que-van-contra,Publicado el 20/05/2024 a las 10h24,Redacción Central,"
Los gremiales y otros sectores iniciaron una marcha este lunes en Cochabamba para pedir la abrogación de varias leyes que irían en contra del sector.
Instalados en la Brigada Parlamentaria, el representante de los centros comerciales privados de Cochabamba, indicó que el motivo de las modificaciones es para pedir al Gobierno la “abrogación de todas esas leyes que van en contra del comerciantado. La gente está muy molesta por todas estas leyes. A esto se suma el hecho de que no hay dólares y todo esto nos afecta mucho a los comerciantes. Estamos pidiendo que se abroguen las leyes que afectan a la propiedad privada, la facturación electrónica. Encima que no hay circulante, no hay dólares, no hay gasolina”.
Lea también: Transporte confirma bloqueo de carreteras y marchas este lunes y advierte con movilizaciones indefinidas
El dirigente gremial indicó que esta es una primera marcha y que “seguramente vendrán otras, de acuerdo a lo que determinen las asociaciones. Estamos comenzando la lucha y creo que esto nos afecta a todos, al comerciantado, a los cuentapropistas”.
Según el dirigente, se buscaron varias vías de dialogo, pero “hasta ahora no hay diálogo, creo que están buscando cansarnos”.
El dirigente recordó que estas movilizaciones son en el país y que la confederación decidió salir a las calles.
"
Bajan aún más las temperaturas mínimas en Cochabamba,Cochabamba,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/20/ciudad_20_mayo_lted_listo.jpg?itok=YogI9oF7,https://www.lostiempos.com/actualidad/cochabamba/20240520/bajan-aun-mas-temperaturas-minimas-cochabamba,Publicado el 20/05/2024 a las 8h59,Redacción Central,"
La ciudad de Cochabamba y gran parte de la región registra este lunes una disminución de las temperaturas mínimas: 6 grados Celsius, cuando la anterior semana bordeaba los 10 grados. En tanto, la máxima llegará a los 28 grados, según el pronóstico del Senamhi.
En la zona del valle alto de Cochabamba y el cono sur se tendrá temperaturas mínimas de 2 y 8 grados. En la zona andina la disminución es más brusca con 1 grado como la temperatura más baja este lunes.
El Servicio Nacional de Meteorología e Hidrología (Senamhi) prevé para la región del trópico 14 como mínima y 24 como máximo para la región del trópico de Cochabamba."
Pesar y condolencias generalizadas por la muerte del presidente iraní Ibrahim Raisí,Mundo,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/19/ebrahim_raisi.jpg?itok=QWZX3Ggb,https://www.lostiempos.com/actualidad/mundo/20240520/pesar-condolencias-generalizadas-muerte-del-presidente-irani-ibrahim-raisi,Publicado el 20/05/2024 a las 7h29,EFE,
